Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-01 09:25:00+09:00,383.0,383.0,383.0,383.0,383.0,4000
2024-07-01 09:29:00+09:00,383.0,383.0,383.0,383.0,383.0,3600
2024-07-01 09:33:00+09:00,383.0,383.0,383.0,383.0,383.0,3400
2024-07-01 09:36:00+09:00,383.0,383.0,383.0,383.0,383.0,3100
2024-07-01 09:38:00+09:00,383.0,383.0,383.0,383.0,383.0,1000
2024-07-01 09:39:00+09:00,383.0,383.0,383.0,383.0,383.0,30300
2024-07-01 09:40:00+09:00,383.0,383.0,383.0,383.0,383.0,4800
2024-07-01 09:41:00+09:00,383.0,383.0,382.0,382.0,382.0,10400
2024-07-01 09:44:00+09:00,382.0,382.0,382.0,382.0,382.0,3100
2024-07-01 09:47:00+09:00,383.0,383.0,383.0,383.0,383.0,19900
2024-07-01 09:51:00+09:00,383.0,383.0,383.0,383.0,383.0,500
2024-07-01 09:54:00+09:00,383.0,383.0,383.0,383.0,383.0,1300
2024-07-01 10:00:00+09:00,382.0,382.0,382.0,382.0,382.0,100
2024-07-01 10:01:00+09:00,382.0,382.0,382.0,382.0,382.0,2300
2024-07-01 10:05:00+09:00,382.0,382.0,382.0,382.0,382.0,2400
2024-07-01 10:07:00+09:00,382.0,382.0,381.0,381.0,381.0,69300
2024-07-01 10:09:00+09:00,381.0,381.0,381.0,381.0,381.0,2500
2024-07-01 10:13:00+09:00,381.0,381.0,381.0,381.0,381.0,2500
2024-07-01 10:17:00+09:00,381.0,381.0,381.0,381.0,381.0,2200
2024-07-01 10:18:00+09:00,381.0,381.0,381.0,381.0,381.0,1200
2024-07-01 10:20:00+09:00,381.0,382.0,381.0,382.0,382.0,2000
2024-07-01 10:23:00+09:00,381.0,381.0,381.0,381.0,381.0,1700
2024-07-01 10:27:00+09:00,381.0,381.0,381.0,381.0,381.0,1700
2024-07-01 10:28:00+09:00,381.0,381.0,381.0,381.0,381.0,1900
2024-07-01 10:31:00+09:00,382.0,382.0,381.0,381.0,381.0,2500
2024-07-01 10:34:00+09:00,381.0,381.0,381.0,381.0,381.0,700
2024-07-01 10:35:00+09:00,381.0,381.0,381.0,381.0,381.0,2200
2024-07-01 10:39:00+09:00,381.0,381.0,381.0,381.0,381.0,2600
2024-07-01 10:43:00+09:00,381.0,381.0,381.0,381.0,381.0,2700
2024-07-01 10:47:00+09:00,381.0,381.0,381.0,381.0,381.0,2400
2024-07-01 10:48:00+09:00,381.0,381.0,380.0,380.0,380.0,71700
2024-07-01 10:50:00+09:00,380.0,380.0,380.0,380.0,380.0,1900
2024-07-01 10:51:00+09:00,380.0,380.0,380.0,380.0,380.0,500
2024-07-01 10:53:00+09:00,380.0,380.0,380.0,380.0,380.0,1800
2024-07-01 10:54:00+09:00,381.0,381.0,381.0,381.0,381.0,25000
2024-07-01 10:58:00+09:00,382.0,382.0,382.0,382.0,382.0,10400
2024-07-01 10:59:00+09:00,382.0,382.0,382.0,382.0,382.0,26400
2024-07-01 11:07:00+09:00,382.0,382.0,382.0,382.0,382.0,500
2024-07-01 11:12:00+09:00,383.0,383.0,382.0,382.0,382.0,900
2024-07-01 11:15:00+09:00,382.0,382.0,382.0,382.0,382.0,1200
2024-07-01 11:17:00+09:00,382.0,382.0,382.0,382.0,382.0,1100
2024-07-01 11:19:00+09:00,382.0,382.0,382.0,382.0,382.0,1000
2024-07-01 11:21:00+09:00,382.0,382.0,382.0,382.0,382.0,800
2024-07-01 11:22:00+09:00,382.0,382.0,382.0,382.0,382.0,900
2024-07-01 11:23:00+09:00,382.0,382.0,382.0,382.0,382.0,600
2024-07-01 11:24:00+09:00,382.0,384.0,382.0,384.0,384.0,60300
2024-07-01 11:25:00+09:00,384.0,384.0,384.0,384.0,384.0,11200
2024-07-01 11:26:00+09:00,385.0,385.0,385.0,385.0,385.0,14300
2024-07-01 11:27:00+09:00,384.0,384.0,384.0,384.0,384.0,200
2024-07-01 11:28:00+09:00,384.0,384.0,384.0,384.0,384.0,700
2024-07-01 11:29:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-01 11:30:00+09:00,384.0,384.0,384.0,384.0,384.0,5100
2024-07-01 11:35:00+09:00,384.0,384.0,384.0,384.0,384.0,0
2024-07-01 12:30:00+09:00,383.0,384.0,383.0,384.0,384.0,724900
2024-07-01 12:31:00+09:00,383.0,383.0,383.0,383.0,383.0,900
2024-07-01 12:32:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-01 12:33:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-01 12:34:00+09:00,383.0,383.0,383.0,383.0,383.0,7500
2024-07-01 12:37:00+09:00,383.0,383.0,383.0,383.0,383.0,15900
2024-07-01 12:38:00+09:00,383.0,383.0,383.0,383.0,383.0,20800
2024-07-01 12:40:00+09:00,383.0,383.0,383.0,383.0,383.0,6100
2024-07-01 12:41:00+09:00,384.0,384.0,384.0,384.0,384.0,2000
2024-07-01 12:42:00+09:00,383.0,383.0,383.0,383.0,383.0,1900
2024-07-01 12:45:00+09:00,383.0,383.0,383.0,383.0,383.0,1800
2024-07-01 12:49:00+09:00,383.0,383.0,383.0,383.0,383.0,1700
2024-07-01 12:50:00+09:00,384.0,384.0,384.0,384.0,384.0,1900
2024-07-01 12:52:00+09:00,383.0,383.0,383.0,383.0,383.0,1700
2024-07-01 12:53:00+09:00,384.0,385.0,384.0,384.0,384.0,70600
2024-07-01 12:58:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-01 13:03:00+09:00,383.0,383.0,383.0,383.0,383.0,23300
2024-07-01 13:06:00+09:00,383.0,383.0,383.0,383.0,383.0,1200
2024-07-01 13:09:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:13:00+09:00,382.0,382.0,382.0,382.0,382.0,1500
2024-07-01 13:15:00+09:00,382.0,382.0,382.0,382.0,382.0,3700
2024-07-01 13:16:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:20:00+09:00,382.0,382.0,382.0,382.0,382.0,1400
2024-07-01 13:24:00+09:00,382.0,382.0,382.0,382.0,382.0,1400
2024-07-01 13:25:00+09:00,382.0,382.0,382.0,382.0,382.0,1800
2024-07-01 13:26:00+09:00,383.0,383.0,383.0,383.0,383.0,1200
2024-07-01 13:31:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:34:00+09:00,382.0,382.0,382.0,382.0,382.0,700
2024-07-01 13:35:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:38:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:42:00+09:00,382.0,382.0,382.0,382.0,382.0,1300
2024-07-01 13:44:00+09:00,382.0,382.0,382.0,382.0,382.0,100
2024-07-01 13:46:00+09:00,382.0,383.0,382.0,383.0,383.0,1500
2024-07-01 13:48:00+09:00,383.0,384.0,383.0,384.0,384.0,62000
2024-07-01 13:49:00+09:00,384.0,384.0,384.0,384.0,384.0,3000
2024-07-01 13:53:00+09:00,383.0,383.0,383.0,383.0,383.0,8700
2024-07-01 14:00:00+09:00,384.0,384.0,384.0,384.0,384.0,700
2024-07-01 14:01:00+09:00,383.0,383.0,383.0,383.0,383.0,700
2024-07-01 14:02:00+09:00,383.0,383.0,383.0,383.0,383.0,21300
2024-07-01 14:05:00+09:00,382.0,382.0,382.0,382.0,382.0,1900
2024-07-01 14:09:00+09:00,382.0,382.0,382.0,382.0,382.0,2200
2024-07-01 14:12:00+09:00,382.0,382.0,382.0,382.0,382.0,300
2024-07-01 14:13:00+09:00,382.0,382.0,382.0,382.0,382.0,2400
2024-07-01 14:17:00+09:00,382.0,382.0,382.0,382.0,382.0,2000
2024-07-01 14:20:00+09:00,382.0,382.0,382.0,382.0,382.0,1800
2024-07-01 14:22:00+09:00,382.0,382.0,382.0,382.0,382.0,15000
2024-07-01 14:24:00+09:00,382.0,382.0,382.0,382.0,382.0,1700
2024-07-01 14:28:00+09:00,382.0,382.0,382.0,382.0,382.0,55900
2024-07-01 14:31:00+09:00,381.0,381.0,381.0,381.0,381.0,1900
2024-07-01 14:33:00+09:00,381.0,381.0,381.0,381.0,381.0,800
2024-07-01 14:35:00+09:00,381.0,381.0,381.0,381.0,381.0,2200
2024-07-01 14:38:00+09:00,381.0,382.0,381.0,382.0,382.0,3400
2024-07-01 14:39:00+09:00,381.0,381.0,381.0,381.0,381.0,2400
2024-07-01 14:43:00+09:00,381.0,381.0,381.0,381.0,381.0,2300
2024-07-01 14:44:00+09:00,382.0,382.0,382.0,382.0,382.0,46400
2024-07-01 14:50:00+09:00,383.0,383.0,383.0,383.0,383.0,19900
2024-07-01 14:53:00+09:00,383.0,383.0,382.0,382.0,382.0,6200
2024-07-01 14:54:00+09:00,383.0,383.0,382.0,382.0,382.0,6000
2024-07-01 14:55:00+09:00,383.0,383.0,383.0,383.0,383.0,103000
2024-07-01 14:56:00+09:00,383.0,383.0,383.0,383.0,383.0,900
2024-07-01 14:57:00+09:00,382.0,382.0,382.0,382.0,382.0,1500
2024-07-01 14:58:00+09:00,382.0,383.0,382.0,382.0,382.0,12000
2024-07-01 14:59:00+09:00,382.0,384.0,382.0,383.0,383.0,20700
2024-07-02 09:00:00+09:00,384.0,384.0,384.0,384.0,384.0,256300
2024-07-02 09:01:00+09:00,384.0,386.0,384.0,385.0,385.0,90000
2024-07-02 09:02:00+09:00,385.0,385.0,385.0,385.0,385.0,24100
2024-07-02 09:03:00+09:00,385.0,386.0,385.0,386.0,386.0,2800
2024-07-02 09:04:00+09:00,386.0,386.0,386.0,386.0,386.0,1400
2024-07-02 09:05:00+09:00,386.0,386.0,386.0,386.0,386.0,1400
2024-07-02 09:06:00+09:00,386.0,386.0,386.0,386.0,386.0,1800
2024-07-02 09:07:00+09:00,386.0,386.0,385.0,385.0,385.0,51400
2024-07-02 09:08:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 09:09:00+09:00,386.0,386.0,386.0,386.0,386.0,1400
2024-07-02 09:10:00+09:00,386.0,386.0,386.0,386.0,386.0,300
2024-07-02 09:11:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 09:12:00+09:00,386.0,386.0,386.0,386.0,386.0,21200
2024-07-02 09:13:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 09:14:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 09:15:00+09:00,386.0,386.0,386.0,386.0,386.0,300
2024-07-02 09:16:00+09:00,386.0,386.0,386.0,386.0,386.0,25000
2024-07-02 09:17:00+09:00,386.0,386.0,386.0,386.0,386.0,2300
2024-07-02 09:18:00+09:00,386.0,387.0,386.0,387.0,387.0,7800
2024-07-02 09:20:00+09:00,387.0,387.0,387.0,387.0,387.0,2700
2024-07-02 09:21:00+09:00,387.0,387.0,387.0,387.0,387.0,34300
2024-07-02 09:22:00+09:00,387.0,387.0,387.0,387.0,387.0,500
2024-07-02 09:23:00+09:00,387.0,388.0,387.0,387.0,387.0,31900
2024-07-02 09:24:00+09:00,387.0,387.0,387.0,387.0,387.0,100
2024-07-02 09:25:00+09:00,387.0,387.0,387.0,387.0,387.0,300
2024-07-02 09:26:00+09:00,387.0,387.0,387.0,387.0,387.0,300
2024-07-02 09:27:00+09:00,387.0,387.0,387.0,387.0,387.0,400
2024-07-02 09:28:00+09:00,386.0,386.0,385.0,385.0,385.0,53800
2024-07-02 09:29:00+09:00,386.0,386.0,386.0,386.0,386.0,19800
2024-07-02 09:30:00+09:00,386.0,386.0,386.0,386.0,386.0,3000
2024-07-02 09:34:00+09:00,387.0,388.0,387.0,388.0,388.0,24400
2024-07-02 09:35:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:36:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:37:00+09:00,388.0,388.0,388.0,388.0,388.0,400
2024-07-02 09:38:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:39:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:41:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:43:00+09:00,387.0,388.0,387.0,388.0,388.0,1200
2024-07-02 09:45:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:46:00+09:00,388.0,388.0,388.0,388.0,388.0,800
2024-07-02 09:47:00+09:00,387.0,388.0,387.0,387.0,387.0,2200
2024-07-02 09:49:00+09:00,388.0,388.0,387.0,387.0,387.0,2400
2024-07-02 09:50:00+09:00,388.0,388.0,388.0,388.0,388.0,300
2024-07-02 09:51:00+09:00,387.0,388.0,387.0,388.0,388.0,1900
2024-07-02 09:52:00+09:00,388.0,388.0,388.0,388.0,388.0,1000
2024-07-02 09:53:00+09:00,387.0,387.0,387.0,387.0,387.0,13000
2024-07-02 09:54:00+09:00,387.0,387.0,387.0,387.0,387.0,1500
2024-07-02 09:55:00+09:00,387.0,387.0,386.0,386.0,386.0,13400
2024-07-02 09:57:00+09:00,386.0,386.0,386.0,386.0,386.0,2000
2024-07-02 09:58:00+09:00,386.0,386.0,386.0,386.0,386.0,500
2024-07-02 09:59:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 10:00:00+09:00,386.0,386.0,386.0,386.0,386.0,20000
2024-07-02 10:03:00+09:00,386.0,386.0,386.0,386.0,386.0,2200
2024-07-02 10:04:00+09:00,387.0,387.0,387.0,387.0,387.0,23800
2024-07-02 10:05:00+09:00,387.0,387.0,387.0,387.0,387.0,1000
2024-07-02 10:06:00+09:00,387.0,387.0,387.0,387.0,387.0,1100
2024-07-02 10:07:00+09:00,387.0,387.0,387.0,387.0,387.0,500
2024-07-02 10:08:00+09:00,387.0,387.0,387.0,387.0,387.0,700
2024-07-02 10:09:00+09:00,387.0,387.0,387.0,387.0,387.0,1800
2024-07-02 10:10:00+09:00,387.0,387.0,387.0,387.0,387.0,300
2024-07-02 10:11:00+09:00,387.0,387.0,387.0,387.0,387.0,300
2024-07-02 10:12:00+09:00,387.0,387.0,387.0,387.0,387.0,100
2024-07-02 10:18:00+09:00,387.0,387.0,387.0,387.0,387.0,1500
2024-07-02 10:19:00+09:00,387.0,387.0,387.0,387.0,387.0,25600
2024-07-02 10:20:00+09:00,386.0,386.0,386.0,386.0,386.0,1000
2024-07-02 10:21:00+09:00,386.0,386.0,386.0,386.0,386.0,1500
2024-07-02 10:22:00+09:00,386.0,386.0,386.0,386.0,386.0,900
2024-07-02 10:24:00+09:00,386.0,386.0,386.0,386.0,386.0,900
2024-07-02 10:26:00+09:00,386.0,386.0,386.0,386.0,386.0,900
2024-07-02 10:27:00+09:00,387.0,387.0,387.0,387.0,387.0,100
2024-07-02 10:28:00+09:00,386.0,387.0,386.0,387.0,387.0,1000
2024-07-02 10:29:00+09:00,387.0,387.0,387.0,387.0,387.0,200
2024-07-02 10:30:00+09:00,386.0,387.0,386.0,387.0,387.0,1000
2024-07-02 10:31:00+09:00,387.0,387.0,387.0,387.0,387.0,200
2024-07-02 10:32:00+09:00,386.0,387.0,386.0,387.0,387.0,1100
2024-07-02 10:33:00+09:00,387.0,387.0,386.0,386.0,386.0,1400
2024-07-02 10:34:00+09:00,386.0,386.0,386.0,386.0,386.0,1100
2024-07-02 10:35:00+09:00,386.0,386.0,386.0,386.0,386.0,100
2024-07-02 10:36:00+09:00,386.0,386.0,386.0,386.0,386.0,1300
2024-07-02 10:38:00+09:00,387.0,387.0,386.0,386.0,386.0,2000
2024-07-02 10:40:00+09:00,387.0,387.0,386.0,386.0,386.0,2000
2024-07-02 10:41:00+09:00,386.0,386.0,386.0,386.0,386.0,700
2024-07-02 10:42:00+09:00,387.0,387.0,387.0,387.0,387.0,800
2024-07-02 10:43:00+09:00,387.0,387.0,386.0,386.0,386.0,1700
2024-07-02 10:44:00+09:00,387.0,387.0,387.0,387.0,387.0,1100
2024-07-02 10:45:00+09:00,386.0,386.0,386.0,386.0,386.0,400
2024-07-02 10:46:00+09:00,387.0,387.0,386.0,386.0,386.0,1500
2024-07-02 10:47:00+09:00,387.0,387.0,387.0,387.0,387.0,700
2024-07-02 10:48:00+09:00,386.0,386.0,386.0,386.0,386.0,1200
2024-07-02 10:50:00+09:00,386.0,386.0,386.0,386.0,386.0,1200
2024-07-02 10:54:00+09:00,386.0,386.0,386.0,386.0,386.0,4500
2024-07-02 10:56:00+09:00,386.0,386.0,386.0,386.0,386.0,26800
2024-07-02 10:57:00+09:00,385.0,385.0,385.0,385.0,385.0,1400
2024-07-02 10:59:00+09:00,385.0,385.0,385.0,385.0,385.0,1100
2024-07-02 11:01:00+09:00,385.0,385.0,385.0,385.0,385.0,1100
2024-07-02 11:04:00+09:00,385.0,385.0,385.0,385.0,385.0,1600
2024-07-02 11:07:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 11:08:00+09:00,385.0,385.0,385.0,385.0,385.0,1300
2024-07-02 11:13:00+09:00,385.0,385.0,385.0,385.0,385.0,6700
2024-07-02 11:14:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 11:16:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 11:17:00+09:00,385.0,385.0,385.0,385.0,385.0,600
2024-07-02 11:19:00+09:00,385.0,385.0,385.0,385.0,385.0,1100
2024-07-02 11:21:00+09:00,385.0,385.0,385.0,385.0,385.0,900
2024-07-02 11:22:00+09:00,385.0,385.0,385.0,385.0,385.0,1500
2024-07-02 11:23:00+09:00,385.0,385.0,385.0,385.0,385.0,800
2024-07-02 11:24:00+09:00,386.0,386.0,385.0,385.0,385.0,800
2024-07-02 11:25:00+09:00,386.0,386.0,385.0,386.0,386.0,900
2024-07-02 11:26:00+09:00,385.0,386.0,385.0,385.0,385.0,1100
2024-07-02 11:27:00+09:00,386.0,386.0,385.0,385.0,385.0,1000
2024-07-02 11:28:00+09:00,386.0,386.0,385.0,385.0,385.0,1600
2024-07-02 11:29:00+09:00,385.0,386.0,385.0,386.0,386.0,600
2024-07-02 11:30:00+09:00,386.0,386.0,386.0,386.0,386.0,300
2024-07-02 11:35:00+09:00,386.0,386.0,386.0,386.0,386.0,0
2024-07-02 12:30:00+09:00,385.0,385.0,383.0,384.0,384.0,945700
2024-07-02 12:31:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 12:32:00+09:00,385.0,385.0,385.0,385.0,385.0,7700
2024-07-02 12:35:00+09:00,384.0,384.0,384.0,384.0,384.0,8100
2024-07-02 12:38:00+09:00,384.0,384.0,384.0,384.0,384.0,200
2024-07-02 12:39:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 12:40:00+09:00,385.0,385.0,385.0,385.0,385.0,9000
2024-07-02 12:42:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 12:44:00+09:00,384.0,384.0,384.0,384.0,384.0,1900
2024-07-02 12:45:00+09:00,384.0,384.0,384.0,384.0,384.0,200
2024-07-02 12:46:00+09:00,385.0,385.0,385.0,385.0,385.0,48400
2024-07-02 12:50:00+09:00,385.0,385.0,385.0,385.0,385.0,900
2024-07-02 12:54:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 12:56:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:00:00+09:00,384.0,385.0,384.0,385.0,385.0,800
2024-07-02 13:01:00+09:00,384.0,384.0,384.0,384.0,384.0,1600
2024-07-02 13:02:00+09:00,385.0,385.0,385.0,385.0,385.0,500
2024-07-02 13:03:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:04:00+09:00,384.0,384.0,384.0,384.0,384.0,1500
2024-07-02 13:06:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 13:08:00+09:00,385.0,385.0,384.0,384.0,384.0,2400
2024-07-02 13:11:00+09:00,385.0,385.0,385.0,385.0,385.0,43300
2024-07-02 13:12:00+09:00,385.0,385.0,385.0,385.0,385.0,300
2024-07-02 13:13:00+09:00,385.0,385.0,385.0,385.0,385.0,6200
2024-07-02 13:15:00+09:00,385.0,385.0,385.0,385.0,385.0,4700
2024-07-02 13:22:00+09:00,385.0,385.0,385.0,385.0,385.0,2000
2024-07-02 13:24:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:28:00+09:00,384.0,384.0,384.0,384.0,384.0,1200
2024-07-02 13:31:00+09:00,384.0,384.0,384.0,384.0,384.0,1200
2024-07-02 13:32:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:35:00+09:00,384.0,384.0,384.0,384.0,384.0,1300
2024-07-02 13:38:00+09:00,384.0,384.0,384.0,384.0,384.0,5000
2024-07-02 13:39:00+09:00,384.0,384.0,384.0,384.0,384.0,1300
2024-07-02 13:42:00+09:00,384.0,384.0,384.0,384.0,384.0,1300
2024-07-02 13:44:00+09:00,384.0,384.0,384.0,384.0,384.0,2100
2024-07-02 13:45:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:47:00+09:00,384.0,384.0,384.0,384.0,384.0,1300
2024-07-02 13:50:00+09:00,384.0,384.0,384.0,384.0,384.0,1100
2024-07-02 13:51:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 13:52:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:53:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 13:56:00+09:00,384.0,384.0,384.0,384.0,384.0,80300
2024-07-02 13:57:00+09:00,384.0,384.0,383.0,383.0,383.0,56700
2024-07-02 13:58:00+09:00,383.0,383.0,383.0,383.0,383.0,4100
2024-07-02 14:01:00+09:00,384.0,384.0,384.0,384.0,384.0,200
2024-07-02 14:02:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-02 14:03:00+09:00,384.0,384.0,383.0,383.0,383.0,1000
2024-07-02 14:06:00+09:00,383.0,383.0,383.0,383.0,383.0,200
2024-07-02 14:08:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-02 14:09:00+09:00,383.0,383.0,383.0,383.0,383.0,200
2024-07-02 14:11:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-02 14:12:00+09:00,383.0,384.0,383.0,383.0,383.0,2300
2024-07-02 14:15:00+09:00,383.0,383.0,383.0,383.0,383.0,2200
2024-07-02 14:18:00+09:00,383.0,383.0,383.0,383.0,383.0,200
2024-07-02 14:19:00+09:00,383.0,383.0,383.0,383.0,383.0,1900
2024-07-02 14:21:00+09:00,383.0,383.0,383.0,383.0,383.0,0
2024-07-02 14:23:00+09:00,383.0,383.0,383.0,383.0,383.0,1256600
2024-07-02 14:24:00+09:00,383.0,383.0,383.0,383.0,383.0,300
2024-07-02 14:25:00+09:00,383.0,383.0,383.0,383.0,383.0,700
2024-07-02 14:27:00+09:00,383.0,383.0,383.0,383.0,383.0,2000
2024-07-02 14:28:00+09:00,384.0,384.0,384.0,384.0,384.0,700
2024-07-02 14:29:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-02 14:30:00+09:00,384.0,384.0,383.0,383.0,383.0,500
2024-07-02 14:31:00+09:00,384.0,384.0,383.0,384.0,384.0,62600
2024-07-02 14:33:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 14:36:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 14:37:00+09:00,385.0,385.0,385.0,385.0,385.0,700
2024-07-02 14:38:00+09:00,385.0,385.0,385.0,385.0,385.0,1500
2024-07-02 14:39:00+09:00,385.0,385.0,384.0,384.0,384.0,7200
2024-07-02 14:40:00+09:00,385.0,385.0,385.0,385.0,385.0,800
2024-07-02 14:41:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 14:42:00+09:00,384.0,384.0,384.0,384.0,384.0,200
2024-07-02 14:44:00+09:00,385.0,385.0,385.0,385.0,385.0,12400
2024-07-02 14:45:00+09:00,385.0,385.0,384.0,384.0,384.0,3000
2024-07-02 14:47:00+09:00,384.0,384.0,384.0,384.0,384.0,1900
2024-07-02 14:48:00+09:00,384.0,384.0,384.0,384.0,384.0,300
2024-07-02 14:49:00+09:00,385.0,385.0,384.0,384.0,384.0,9000
2024-07-02 14:50:00+09:00,384.0,384.0,384.0,384.0,384.0,100
2024-07-02 14:51:00+09:00,385.0,385.0,384.0,384.0,384.0,2300
2024-07-02 14:52:00+09:00,385.0,386.0,384.0,385.0,385.0,58800
2024-07-02 14:56:00+09:00,384.0,385.0,384.0,385.0,385.0,14300
2024-07-02 14:57:00+09:00,384.0,384.0,384.0,384.0,384.0,6500
2024-07-02 14:58:00+09:00,384.0,385.0,384.0,384.0,384.0,14100
2024-07-02 14:59:00+09:00,384.0,385.0,384.0,384.0,384.0,29000
2024-07-03 09:00:00+09:00,381.0,381.0,380.0,381.0,381.0,460900
2024-07-03 09:01:00+09:00,381.0,383.0,381.0,382.0,382.0,51700
2024-07-03 09:04:00+09:00,383.0,383.0,383.0,383.0,383.0,1300
2024-07-03 09:05:00+09:00,383.0,383.0,383.0,383.0,383.0,14200
2024-07-03 09:06:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-03 09:08:00+09:00,383.0,383.0,383.0,383.0,383.0,200
2024-07-03 09:11:00+09:00,382.0,383.0,382.0,383.0,383.0,200
2024-07-03 09:12:00+09:00,383.0,383.0,383.0,383.0,383.0,1000
2024-07-03 09:15:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-03 09:16:00+09:00,382.0,382.0,382.0,382.0,382.0,100
2024-07-03 09:19:00+09:00,382.0,382.0,382.0,382.0,382.0,600
2024-07-03 09:21:00+09:00,382.0,382.0,382.0,382.0,382.0,300
2024-07-03 09:22:00+09:00,382.0,382.0,382.0,382.0,382.0,200
2024-07-03 09:24:00+09:00,382.0,382.0,382.0,382.0,382.0,100
2024-07-03 09:25:00+09:00,382.0,382.0,382.0,382.0,382.0,4000
2024-07-03 09:27:00+09:00,383.0,383.0,383.0,383.0,383.0,1000
2024-07-03 09:28:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-03 09:33:00+09:00,382.0,382.0,382.0,382.0,382.0,100
2024-07-03 09:34:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-03 09:35:00+09:00,382.0,383.0,382.0,383.0,383.0,600
2024-07-03 09:38:00+09:00,382.0,383.0,382.0,383.0,383.0,800
2024-07-03 09:40:00+09:00,382.0,382.0,382.0,382.0,382.0,300
2024-07-03 09:41:00+09:00,383.0,383.0,383.0,383.0,383.0,2100
2024-07-03 09:44:00+09:00,383.0,383.0,382.0,382.0,382.0,9600
2024-07-03 09:49:00+09:00,382.0,383.0,382.0,382.0,382.0,96500
2024-07-03 09:50:00+09:00,382.0,382.0,382.0,382.0,382.0,4900
2024-07-03 09:51:00+09:00,382.0,382.0,382.0,382.0,382.0,17700
2024-07-03 09:55:00+09:00,382.0,382.0,382.0,382.0,382.0,300
2024-07-03 09:56:00+09:00,382.0,382.0,382.0,382.0,382.0,2600
2024-07-03 10:00:00+09:00,383.0,383.0,383.0,383.0,383.0,100
2024-07-03 10:03:00+09:00,383.0,383.0,383.0,383.0,383.0,8500
2024-07-03 10:07:00+09:00,382.0,382.0,381.0,381.0,381.0,85000
2024-07-03 10:08:00+09:00,381.0,381.0,381.0,381.0,381.0,100
2024-07-03 10:11:00+09:00,382.0,382.0,382.0,382.0,382.0,5200
2024-07-03 10:13:00+09:00,382.0,382.0,382.0,382.0,382.0,38900
2024-07-03 10:17:00+09:00,383.0,383.0,383.0,383.0,383.0,200
2024-07-03 10:22:00+09:00,383.0,383.0,383.0,383.0,383.0,8300
2024-07-03 10:23:00+09:00,383.0,385.0,383.0,385.0,385.0,57700
